197	NULL	count_V_form_FS_incompr	0
197	NULL	ind_V_form_FS_incompr_per_token	0.0
197	NULL	ind_V_form_FS_incompr_per_sentence	0.0
197	NULL	count_S_Form	0
197	NULL	ind_S_Form_per_token	0.0
197	NULL	ind_S_Form_per_sentence	0.0
197	NULL	count_O_Graph	0
197	NULL	ind_O_Graph_per_token	0.0
197	NULL	ind_O_Graph_per_sentence	0.0
197	NULL	count_S_Txt	0
197	NULL	ind_S_Txt_per_token	0.0
197	NULL	ind_S_Txt_per_sentence	0.0
197	NULL	count_G_Wo	0
197	NULL	ind_G_Wo_per_token	0.0
197	NULL	ind_G_Wo_per_sentence	0.0
197	NULL	count_V_form_word_fs_nonexist	0
197	NULL	ind_V_form_word_fs_nonexist_per_token	0.0
197	NULL	ind_V_form_word_fs_nonexist_per_sentence	0.0
197	NULL	count_P_Request	0
197	NULL	ind_P_Request_per_token	0.0
197	NULL	ind_P_Request_per_sentence	0.0
197	NULL	count_G_Valency	0
197	NULL	ind_G_Valency_per_token	0.0
197	NULL	ind_G_Valency_per_sentence	0.0
197	NULL	count_O_Wordbd	0
197	NULL	ind_O_Wordbd_per_token	0.0
197	NULL	ind_O_Wordbd_per_sentence	0.0
197	NULL	count_C_Con_accur	0
197	NULL	ind_C_Con_accur_per_token	0.0
197	NULL	ind_C_Con_accur_per_sentence	0.0
197	NULL	count_O_Abbrev	0
197	NULL	ind_O_Abbrev_per_token	0.0
197	NULL	ind_O_Abbrev_per_sentence	0.0
197	NULL	count_P_Pol_dir	0
197	NULL	ind_P_Pol_dir_per_token	0.0
197	NULL	ind_P_Pol_dir_per_sentence	0.0
197	NULL	count_G	0
197	NULL	ind_G_per_token	0.0
197	NULL	ind_G_per_sentence	0.0
197	NULL	count_O	0
197	NULL	ind_O_per_token	0.0
197	NULL	ind_O_per_sentence	0.0
197	NULL	count_V	0
197	NULL	ind_V_per_token	0.0
197	NULL	ind_V_per_sentence	0.0
197	NULL	count_V_Wordform	0
197	NULL	ind_V_Wordform_per_token	0.0
197	NULL	ind_V_Wordform_per_sentence	0.0
197	NULL	count_G_Morphol_Wrong	0
197	NULL	ind_G_Morphol_Wrong_per_token	0.0
197	NULL	ind_G_Morphol_Wrong_per_sentence	0.0
197	NULL	count_G_Neg	0
197	NULL	ind_G_Neg_per_token	0.0
197	NULL	ind_G_Neg_per_sentence	0.0
197	NULL	count_V_semconn_at_word_fs	0
197	NULL	ind_V_semconn_at_word_fs_per_token	0.0
197	NULL	ind_V_semconn_at_word_fs_per_sentence	0.0
197	NULL	count_V_Sequence_lexgrammer_inc	0
197	NULL	ind_V_Sequence_lexgrammer_inc_per_token	0.0
197	NULL	ind_V_Sequence_lexgrammer_inc_per_sentence	0.0
197	NULL	count_H_Intellts	0
197	NULL	ind_H_Intellts_per_token	0.0
197	NULL	ind_H_Intellts_per_sentence	0.0
197	NULL	count_G_Art	0
197	NULL	ind_G_Art_per_token	0.0
197	NULL	ind_G_Art_per_sentence	0.0
197	NULL	count_G_Verb	0
197	NULL	ind_G_Verb_per_token	0.0
197	NULL	ind_G_Verb_per_sentence	0.0
197	NULL	count_G_Verb_main	0
197	NULL	ind_G_Verb_main_per_token	0.0
197	NULL	ind_G_Verb_main_per_sentence	0.0
197	NULL	count_G_Verb_compl	0
197	NULL	ind_G_Verb_compl_per_token	0.0
197	NULL	ind_G_Verb_compl_per_sentence	0.0
197	NULL	count_G_Prep	0
197	NULL	ind_G_Prep_per_token	0.0
197	NULL	ind_G_Prep_per_sentence	0.0
197	NULL	count_O_Capit	0
197	NULL	ind_O_Capit_per_token	0.0
197	NULL	ind_O_Capit_per_sentence	0.0
197	NULL	count_G_Pos	0
197	NULL	ind_G_Pos_per_token	0.0
197	NULL	ind_G_Pos_per_sentence	0.0
197	NULL	count_G_Clit	0
197	NULL	ind_G_Clit_per_token	0.0
197	NULL	ind_G_Clit_per_sentence	0.0
197	NULL	count_V_FS_form	0
197	NULL	ind_V_FS_form_per_token	0.0
197	NULL	ind_V_FS_form_per_sentence	0.0
197	NULL	count_G_Conj	0
197	NULL	ind_G_Conj_per_token	0.0
197	NULL	ind_G_Conj_per_sentence	0.0
196	NULL	count_C_Coh_txtstruct	0
196	NULL	ind_C_Coh_txtstruct_per_token	0.0
196	NULL	ind_C_Coh_txtstruct_per_sentence	0.0
196	NULL	count_G_Refl	0
196	NULL	ind_G_Refl_per_token	0.0
196	NULL	ind_G_Refl_per_sentence	0.0
196	NULL	count_V_semdenot_word_fs	0
196	NULL	ind_V_semdenot_word_fs_per_token	0.0
196	NULL	ind_V_semdenot_word_fs_per_sentence	0.0
196	NULL	count_C_Coh_jump	0
196	NULL	ind_C_Coh_jump_per_token	0.0
196	NULL	ind_C_Coh_jump_per_sentence	0.0
196	NULL	count_H_Intelltxt	0
196	NULL	ind_H_Intelltxt_per_token	0.0
196	NULL	ind_H_Intelltxt_per_sentence	0.0
196	NULL	count_C_Coh_ref	0
196	NULL	ind_C_Coh_ref_per_token	0.0
196	NULL	ind_C_Coh_ref_per_sentence	0.0
196	NULL	count_O_Apostr	0
196	NULL	ind_O_Apostr_per_token	0.0
196	NULL	ind_O_Apostr_per_sentence	0.0
196	NULL	count_G_Agr	0
196	NULL	ind_G_Agr_per_token	0.0
196	NULL	ind_G_Agr_per_sentence	0.0
196	NULL	count_G_Inflect_Inexist	0
196	NULL	ind_G_Inflect_Inexist_per_token	0.0
196	NULL	ind_G_Inflect_Inexist_per_sentence	0.0
196	NULL	count_V_semimprec	0
196	NULL	ind_V_semimprec_per_token	0.0
196	NULL	ind_V_semimprec_per_sentence	0.0
196	NULL	count_V_FS	0
196	NULL	ind_V_FS_per_token	0.0
196	NULL	ind_V_FS_per_sentence	0.0
196	NULL	count_O_Punct	0
196	NULL	ind_O_Punct_per_token	0.0
196	NULL	ind_O_Punct_per_sentence	0.0
196	NULL	count_V_form_FS_incompr	0
196	NULL	ind_V_form_FS_incompr_per_token	0.0
196	NULL	ind_V_form_FS_incompr_per_sentence	0.0
196	NULL	count_S_Form	0
196	NULL	ind_S_Form_per_token	0.0
196	NULL	ind_S_Form_per_sentence	0.0
196	NULL	count_O_Graph	0
196	NULL	ind_O_Graph_per_token	0.0
196	NULL	ind_O_Graph_per_sentence	0.0
196	NULL	count_S_Txt	0
196	NULL	ind_S_Txt_per_token	0.0
196	NULL	ind_S_Txt_per_sentence	0.0
196	NULL	count_G_Wo	0
196	NULL	ind_G_Wo_per_token	0.0
196	NULL	ind_G_Wo_per_sentence	0.0
196	NULL	count_V_form_word_fs_nonexist	0
196	NULL	ind_V_form_word_fs_nonexist_per_token	0.0
196	NULL	ind_V_form_word_fs_nonexist_per_sentence	0.0
196	NULL	count_P_Request	0
196	NULL	ind_P_Request_per_token	0.0
196	NULL	ind_P_Request_per_sentence	0.0
196	NULL	count_G_Valency	0
196	NULL	ind_G_Valency_per_token	0.0
196	NULL	ind_G_Valency_per_sentence	0.0
196	NULL	count_O_Wordbd	0
196	NULL	ind_O_Wordbd_per_token	0.0
196	NULL	ind_O_Wordbd_per_sentence	0.0
196	NULL	count_C_Con_accur	0
196	NULL	ind_C_Con_accur_per_token	0.0
196	NULL	ind_C_Con_accur_per_sentence	0.0
196	NULL	count_O_Abbrev	0
196	NULL	ind_O_Abbrev_per_token	0.0
196	NULL	ind_O_Abbrev_per_sentence	0.0
196	NULL	count_P_Pol_dir	0
196	NULL	ind_P_Pol_dir_per_token	0.0
196	NULL	ind_P_Pol_dir_per_sentence	0.0
196	NULL	count_G	0
196	NULL	ind_G_per_token	0.0
196	NULL	ind_G_per_sentence	0.0
196	NULL	count_O	0
196	NULL	ind_O_per_token	0.0
196	NULL	ind_O_per_sentence	0.0
196	NULL	count_V	0
196	NULL	ind_V_per_token	0.0
196	NULL	ind_V_per_sentence	0.0
196	NULL	count_V_Wordform	0
196	NULL	ind_V_Wordform_per_token	0.0
196	NULL	ind_V_Wordform_per_sentence	0.0
196	NULL	count_G_Morphol_Wrong	0
196	NULL	ind_G_Morphol_Wrong_per_token	0.0
196	NULL	ind_G_Morphol_Wrong_per_sentence	0.0
196	NULL	count_G_Neg	0
196	NULL	ind_G_Neg_per_token	0.0
196	NULL	ind_G_Neg_per_sentence	0.0
196	NULL	count_V_semconn_at_word_fs	0
196	NULL	ind_V_semconn_at_word_fs_per_token	0.0
196	NULL	ind_V_semconn_at_word_fs_per_sentence	0.0
196	NULL	count_V_Sequence_lexgrammer_inc	0
196	NULL	ind_V_Sequence_lexgrammer_inc_per_token	0.0
196	NULL	ind_V_Sequence_lexgrammer_inc_per_sentence	0.0
196	NULL	count_H_Intellts	0
196	NULL	ind_H_Intellts_per_token	0.0
196	NULL	ind_H_Intellts_per_sentence	0.0
196	NULL	count_G_Art	0
196	NULL	ind_G_Art_per_token	0.0
196	NULL	ind_G_Art_per_sentence	0.0
196	NULL	count_G_Verb	0
196	NULL	ind_G_Verb_per_token	0.0
196	NULL	ind_G_Verb_per_sentence	0.0
196	NULL	count_G_Verb_main	0
196	NULL	ind_G_Verb_main_per_token	0.0
196	NULL	ind_G_Verb_main_per_sentence	0.0
196	NULL	count_G_Verb_compl	0
196	NULL	ind_G_Verb_compl_per_token	0.0
196	NULL	ind_G_Verb_compl_per_sentence	0.0
196	NULL	count_G_Prep	0
196	NULL	ind_G_Prep_per_token	0.0
196	NULL	ind_G_Prep_per_sentence	0.0
196	NULL	count_O_Capit	0
196	NULL	ind_O_Capit_per_token	0.0
196	NULL	ind_O_Capit_per_sentence	0.0
196	NULL	count_G_Pos	0
196	NULL	ind_G_Pos_per_token	0.0
196	NULL	ind_G_Pos_per_sentence	0.0
196	NULL	count_G_Clit	0
196	NULL	ind_G_Clit_per_token	0.0
196	NULL	ind_G_Clit_per_sentence	0.0
196	NULL	count_V_FS_form	0
196	NULL	ind_V_FS_form_per_token	0.0
196	NULL	ind_V_FS_form_per_sentence	0.0
196	NULL	count_G_Conj	0
196	NULL	ind_G_Conj_per_token	0.0
196	NULL	ind_G_Conj_per_sentence	0.0
191	NULL	count_C_Coh_txtstruct	0
191	NULL	ind_C_Coh_txtstruct_per_token	0.00000
191	NULL	ind_C_Coh_txtstruct_per_sentence	0.00000
191	NULL	count_G_Refl	1
191	NULL	ind_G_Refl_per_token	0.01351
191	NULL	ind_G_Refl_per_sentence	0.11111
191	NULL	count_V_semdenot_word_fs	0
191	NULL	ind_V_semdenot_word_fs_per_token	0.00000
191	NULL	ind_V_semdenot_word_fs_per_sentence	0.00000
191	NULL	count_C_Coh_jump	0
191	NULL	ind_C_Coh_jump_per_token	0.00000
191	NULL	ind_C_Coh_jump_per_sentence	0.00000
191	NULL	count_C_Coh_ref	0
191	NULL	ind_C_Coh_ref_per_token	0.00000
191	NULL	ind_C_Coh_ref_per_sentence	0.00000
191	NULL	count_O_Apostr	0
191	NULL	ind_O_Apostr_per_token	0.00000
191	NULL	ind_O_Apostr_per_sentence	0.00000
191	NULL	count_G_Agr	1
191	NULL	ind_G_Agr_per_token	0.01351
191	NULL	ind_G_Agr_per_sentence	0.11111
191	NULL	count_G_Inflect_Inexist	0
191	NULL	ind_G_Inflect_Inexist_per_token	0.00000
191	NULL	ind_G_Inflect_Inexist_per_sentence	0.00000
191	NULL	count_V_semimprec	0
191	NULL	ind_V_semimprec_per_token	0.00000
191	NULL	ind_V_semimprec_per_sentence	0.00000
191	NULL	count_V_FS	4
191	NULL	ind_V_FS_per_token	0.05405
191	NULL	ind_V_FS_per_sentence	0.44444
191	NULL	count_O_Punct	3
191	NULL	ind_O_Punct_per_token	0.04054
191	NULL	ind_O_Punct_per_sentence	0.33333
191	NULL	count_V_form_FS_incompr	0
191	NULL	ind_V_form_FS_incompr_per_token	0.00000
191	NULL	ind_V_form_FS_incompr_per_sentence	0.00000
191	NULL	count_S_Form	0
191	NULL	ind_S_Form_per_token	0.00000
191	NULL	ind_S_Form_per_sentence	0.00000
191	NULL	count_O_Graph	18
191	NULL	ind_O_Graph_per_token	0.24324
191	NULL	ind_O_Graph_per_sentence	2.00000
191	NULL	count_S_Txt	2
191	NULL	ind_S_Txt_per_token	0.02703
191	NULL	ind_S_Txt_per_sentence	0.22222
191	NULL	count_G_Wo	1
191	NULL	ind_G_Wo_per_token	0.01351
191	NULL	ind_G_Wo_per_sentence	0.11111
191	NULL	count_V_form_word_fs_nonexist	0
191	NULL	ind_V_form_word_fs_nonexist_per_token	0.00000
191	NULL	ind_V_form_word_fs_nonexist_per_sentence	0.00000
191	NULL	count_P_Request	0
191	NULL	ind_P_Request_per_token	0.00000
191	NULL	ind_P_Request_per_sentence	0.00000
191	NULL	count_G_Valency	0
191	NULL	ind_G_Valency_per_token	0.00000
191	NULL	ind_G_Valency_per_sentence	0.00000
191	NULL	count_O_Wordbd	0
191	NULL	ind_O_Wordbd_per_token	0.00000
191	NULL	ind_O_Wordbd_per_sentence	0.00000
191	NULL	count_C_Con_accur	0
191	NULL	ind_C_Con_accur_per_token	0.00000
191	NULL	ind_C_Con_accur_per_sentence	0.00000
191	NULL	count_O_Abbrev	0
191	NULL	ind_O_Abbrev_per_token	0.00000
191	NULL	ind_O_Abbrev_per_sentence	0.00000
191	NULL	count_P_Pol_dir	0
191	NULL	ind_P_Pol_dir_per_token	0.00000
191	NULL	ind_P_Pol_dir_per_sentence	0.00000
191	NULL	count_G	4
191	NULL	ind_G_per_token	0.05405
191	NULL	ind_G_per_sentence	0.44444
191	NULL	count_O	24
191	NULL	ind_O_per_token	0.32432
191	NULL	ind_O_per_sentence	2.66667
191	NULL	count_V	4
191	NULL	ind_V_per_token	0.05405
191	NULL	ind_V_per_sentence	0.44444
191	NULL	count_V_Wordform	0
191	NULL	ind_V_Wordform_per_token	0.00000
191	NULL	ind_V_Wordform_per_sentence	0.00000
191	NULL	count_G_Morphol_Wrong	0
191	NULL	ind_G_Morphol_Wrong_per_token	0.00000
191	NULL	ind_G_Morphol_Wrong_per_sentence	0.00000
191	NULL	count_G_Neg	0
191	NULL	ind_G_Neg_per_token	0.00000
191	NULL	ind_G_Neg_per_sentence	0.00000
191	NULL	count_V_semconn_at_word_fs	0
191	NULL	ind_V_semconn_at_word_fs_per_token	0.00000
191	NULL	ind_V_semconn_at_word_fs_per_sentence	0.00000
191	NULL	count_V_Sequence_lexgrammer_inc	0
191	NULL	ind_V_Sequence_lexgrammer_inc_per_token	0.00000
191	NULL	ind_V_Sequence_lexgrammer_inc_per_sentence	0.00000
191	NULL	count_H_Intellts	1
191	NULL	ind_H_Intellts_per_token	0.01351
191	NULL	ind_H_Intellts_per_sentence	0.11111
191	NULL	count_G_Art	0
191	NULL	ind_G_Art_per_token	0.00000
191	NULL	ind_G_Art_per_sentence	0.00000
191	NULL	count_G_Verb	1
191	NULL	ind_G_Verb_per_token	0.01351
191	NULL	ind_G_Verb_per_sentence	0.11111
191	NULL	count_G_Verb_main	1
191	NULL	ind_G_Verb_main_per_token	0.01351
191	NULL	ind_G_Verb_main_per_sentence	0.11111
191	NULL	count_G_Verb_compl	0
191	NULL	ind_G_Verb_compl_per_token	0.00000
191	NULL	ind_G_Verb_compl_per_sentence	0.00000
191	NULL	count_G_Prep	0
191	NULL	ind_G_Prep_per_token	0.00000
191	NULL	ind_G_Prep_per_sentence	0.00000
191	NULL	count_O_Capit	3
191	NULL	ind_O_Capit_per_token	0.04054
191	NULL	ind_O_Capit_per_sentence	0.33333
191	NULL	count_G_Pos	0
191	NULL	ind_G_Pos_per_token	0.00000
191	NULL	ind_G_Pos_per_sentence	0.00000
191	NULL	count_G_Clit	0
191	NULL	ind_G_Clit_per_token	0.00000
191	NULL	ind_G_Clit_per_sentence	0.00000
191	NULL	count_V_FS_form	0
191	NULL	ind_V_FS_form_per_token	0.00000
191	NULL	ind_V_FS_form_per_sentence	0.00000
191	NULL	count_G_Conj	0
191	NULL	ind_G_Conj_per_token	0.00000
191	NULL	ind_G_Conj_per_sentence	0.00000
190	NULL	count_C_Coh_txtstruct	0
190	NULL	ind_C_Coh_txtstruct_per_token	0.00000
190	NULL	ind_C_Coh_txtstruct_per_sentence	0.00000
190	NULL	count_G_Refl	2
190	NULL	ind_G_Refl_per_token	0.02273
190	NULL	ind_G_Refl_per_sentence	0.20000
190	NULL	count_V_semdenot_word_fs	0
190	NULL	ind_V_semdenot_word_fs_per_token	0.00000
190	NULL	ind_V_semdenot_word_fs_per_sentence	0.00000
190	NULL	count_C_Coh_jump	0
190	NULL	ind_C_Coh_jump_per_token	0.00000
190	NULL	ind_C_Coh_jump_per_sentence	0.00000
190	NULL	count_C_Coh_ref	0
190	NULL	ind_C_Coh_ref_per_token	0.00000
190	NULL	ind_C_Coh_ref_per_sentence	0.00000
190	NULL	count_O_Apostr	0
190	NULL	ind_O_Apostr_per_token	0.00000
190	NULL	ind_O_Apostr_per_sentence	0.00000
190	NULL	count_G_Agr	1
190	NULL	ind_G_Agr_per_token	0.01136
190	NULL	ind_G_Agr_per_sentence	0.10000
190	NULL	count_G_Inflect_Inexist	10
190	NULL	ind_G_Inflect_Inexist_per_token	0.11364
190	NULL	ind_G_Inflect_Inexist_per_sentence	1.00000
190	NULL	count_V_semimprec	0
190	NULL	ind_V_semimprec_per_token	0.00000
190	NULL	ind_V_semimprec_per_sentence	0.00000
190	NULL	count_V_FS	0
190	NULL	ind_V_FS_per_token	0.00000
190	NULL	ind_V_FS_per_sentence	0.00000
190	NULL	count_O_Punct	1
190	NULL	ind_O_Punct_per_token	0.01136
190	NULL	ind_O_Punct_per_sentence	0.10000
190	NULL	count_V_form_FS_incompr	0
190	NULL	ind_V_form_FS_incompr_per_token	0.00000
190	NULL	ind_V_form_FS_incompr_per_sentence	0.00000
190	NULL	count_S_Form	0
190	NULL	ind_S_Form_per_token	0.00000
190	NULL	ind_S_Form_per_sentence	0.00000
190	NULL	count_O_Graph	12
190	NULL	ind_O_Graph_per_token	0.13636
190	NULL	ind_O_Graph_per_sentence	1.20000
190	NULL	count_S_Txt	0
190	NULL	ind_S_Txt_per_token	0.00000
190	NULL	ind_S_Txt_per_sentence	0.00000
190	NULL	count_G_Wo	0
190	NULL	ind_G_Wo_per_token	0.00000
190	NULL	ind_G_Wo_per_sentence	0.00000
190	NULL	count_V_form_word_fs_nonexist	0
190	NULL	ind_V_form_word_fs_nonexist_per_token	0.00000
190	NULL	ind_V_form_word_fs_nonexist_per_sentence	0.00000
190	NULL	count_P_Request	0
190	NULL	ind_P_Request_per_token	0.00000
190	NULL	ind_P_Request_per_sentence	0.00000
190	NULL	count_G_Valency	1
190	NULL	ind_G_Valency_per_token	0.01136
190	NULL	ind_G_Valency_per_sentence	0.10000
190	NULL	count_O_Wordbd	0
190	NULL	ind_O_Wordbd_per_token	0.00000
190	NULL	ind_O_Wordbd_per_sentence	0.00000
190	NULL	count_C_Con_accur	0
190	NULL	ind_C_Con_accur_per_token	0.00000
190	NULL	ind_C_Con_accur_per_sentence	0.00000
190	NULL	count_O_Abbrev	0
190	NULL	ind_O_Abbrev_per_token	0.00000
190	NULL	ind_O_Abbrev_per_sentence	0.00000
190	NULL	count_P_Pol_dir	0
190	NULL	ind_P_Pol_dir_per_token	0.00000
190	NULL	ind_P_Pol_dir_per_sentence	0.00000
190	NULL	count_G	21
190	NULL	ind_G_per_token	0.23864
190	NULL	ind_G_per_sentence	2.10000
190	NULL	count_O	13
190	NULL	ind_O_per_token	0.14773
190	NULL	ind_O_per_sentence	1.30000
190	NULL	count_V	0
190	NULL	ind_V_per_token	0.00000
190	NULL	ind_V_per_sentence	0.00000
190	NULL	count_V_Wordform	0
190	NULL	ind_V_Wordform_per_token	0.00000
190	NULL	ind_V_Wordform_per_sentence	0.00000
190	NULL	count_G_Morphol_Wrong	6
190	NULL	ind_G_Morphol_Wrong_per_token	0.06818
190	NULL	ind_G_Morphol_Wrong_per_sentence	0.60000
190	NULL	count_G_Neg	0
190	NULL	ind_G_Neg_per_token	0.00000
190	NULL	ind_G_Neg_per_sentence	0.00000
190	NULL	count_V_semconn_at_word_fs	0
190	NULL	ind_V_semconn_at_word_fs_per_token	0.00000
190	NULL	ind_V_semconn_at_word_fs_per_sentence	0.00000
190	NULL	count_V_Sequence_lexgrammer_inc	0
190	NULL	ind_V_Sequence_lexgrammer_inc_per_token	0.00000
190	NULL	ind_V_Sequence_lexgrammer_inc_per_sentence	0.00000
190	NULL	count_H_Intellts	0
190	NULL	ind_H_Intellts_per_token	0.00000
190	NULL	ind_H_Intellts_per_sentence	0.00000
190	NULL	count_G_Art	0
190	NULL	ind_G_Art_per_token	0.00000
190	NULL	ind_G_Art_per_sentence	0.00000
190	NULL	count_G_Verb	0
190	NULL	ind_G_Verb_per_token	0.00000
190	NULL	ind_G_Verb_per_sentence	0.00000
190	NULL	count_G_Verb_main	0
190	NULL	ind_G_Verb_main_per_token	0.00000
190	NULL	ind_G_Verb_main_per_sentence	0.00000
190	NULL	count_G_Verb_compl	0
190	NULL	ind_G_Verb_compl_per_token	0.00000
190	NULL	ind_G_Verb_compl_per_sentence	0.00000
190	NULL	count_G_Prep	1
190	NULL	ind_G_Prep_per_token	0.01136
190	NULL	ind_G_Prep_per_sentence	0.10000
190	NULL	count_O_Capit	0
190	NULL	ind_O_Capit_per_token	0.00000
190	NULL	ind_O_Capit_per_sentence	0.00000
190	NULL	count_G_Pos	0
190	NULL	ind_G_Pos_per_token	0.00000
190	NULL	ind_G_Pos_per_sentence	0.00000
190	NULL	count_G_Clit	0
190	NULL	ind_G_Clit_per_token	0.00000
190	NULL	ind_G_Clit_per_sentence	0.00000
190	NULL	count_V_FS_form	0
190	NULL	ind_V_FS_form_per_token	0.00000
190	NULL	ind_V_FS_form_per_sentence	0.00000
190	NULL	count_G_Conj	0
190	NULL	ind_G_Conj_per_token	0.00000
190	NULL	ind_G_Conj_per_sentence	0.00000
193	NULL	count_C_Coh_txtstruct	0
193	NULL	ind_C_Coh_txtstruct_per_token	0.00000
193	NULL	ind_C_Coh_txtstruct_per_sentence	0.00000
193	NULL	count_G_Refl	7
193	NULL	ind_G_Refl_per_token	0.06034
193	NULL	ind_G_Refl_per_sentence	0.58333
193	NULL	count_V_semdenot_word_fs	0
193	NULL	ind_V_semdenot_word_fs_per_token	0.00000
193	NULL	ind_V_semdenot_word_fs_per_sentence	0.00000
193	NULL	count_C_Coh_jump	0
193	NULL	ind_C_Coh_jump_per_token	0.00000
193	NULL	ind_C_Coh_jump_per_sentence	0.00000
193	NULL	count_C_Coh_ref	0
193	NULL	ind_C_Coh_ref_per_token	0.00000
193	NULL	ind_C_Coh_ref_per_sentence	0.00000
193	NULL	count_O_Apostr	0
193	NULL	ind_O_Apostr_per_token	0.00000
193	NULL	ind_O_Apostr_per_sentence	0.00000
193	NULL	count_G_Agr	0
193	NULL	ind_G_Agr_per_token	0.00000
193	NULL	ind_G_Agr_per_sentence	0.00000
193	NULL	count_G_Inflect_Inexist	1
193	NULL	ind_G_Inflect_Inexist_per_token	0.00862
193	NULL	ind_G_Inflect_Inexist_per_sentence	0.08333
193	NULL	count_V_semimprec	0
193	NULL	ind_V_semimprec_per_token	0.00000
193	NULL	ind_V_semimprec_per_sentence	0.00000
193	NULL	count_V_FS	0
193	NULL	ind_V_FS_per_token	0.00000
193	NULL	ind_V_FS_per_sentence	0.00000
193	NULL	count_O_Punct	5
193	NULL	ind_O_Punct_per_token	0.04310
193	NULL	ind_O_Punct_per_sentence	0.41667
193	NULL	count_V_form_FS_incompr	0
193	NULL	ind_V_form_FS_incompr_per_token	0.00000
193	NULL	ind_V_form_FS_incompr_per_sentence	0.00000
193	NULL	count_S_Form	0
193	NULL	ind_S_Form_per_token	0.00000
193	NULL	ind_S_Form_per_sentence	0.00000
193	NULL	count_O_Graph	6
193	NULL	ind_O_Graph_per_token	0.05172
193	NULL	ind_O_Graph_per_sentence	0.50000
193	NULL	count_S_Txt	0
193	NULL	ind_S_Txt_per_token	0.00000
193	NULL	ind_S_Txt_per_sentence	0.00000
193	NULL	count_G_Wo	0
193	NULL	ind_G_Wo_per_token	0.00000
193	NULL	ind_G_Wo_per_sentence	0.00000
193	NULL	count_V_form_word_fs_nonexist	0
193	NULL	ind_V_form_word_fs_nonexist_per_token	0.00000
193	NULL	ind_V_form_word_fs_nonexist_per_sentence	0.00000
193	NULL	count_P_Request	0
193	NULL	ind_P_Request_per_token	0.00000
193	NULL	ind_P_Request_per_sentence	0.00000
193	NULL	count_G_Valency	3
193	NULL	ind_G_Valency_per_token	0.02586
193	NULL	ind_G_Valency_per_sentence	0.25000
193	NULL	count_O_Wordbd	0
193	NULL	ind_O_Wordbd_per_token	0.00000
193	NULL	ind_O_Wordbd_per_sentence	0.00000
193	NULL	count_C_Con_accur	0
193	NULL	ind_C_Con_accur_per_token	0.00000
193	NULL	ind_C_Con_accur_per_sentence	0.00000
193	NULL	count_O_Abbrev	0
193	NULL	ind_O_Abbrev_per_token	0.00000
193	NULL	ind_O_Abbrev_per_sentence	0.00000
193	NULL	count_P_Pol_dir	0
193	NULL	ind_P_Pol_dir_per_token	0.00000
193	NULL	ind_P_Pol_dir_per_sentence	0.00000
193	NULL	count_G	18
193	NULL	ind_G_per_token	0.15517
193	NULL	ind_G_per_sentence	1.50000
193	NULL	count_O	11
193	NULL	ind_O_per_token	0.09483
193	NULL	ind_O_per_sentence	0.91667
193	NULL	count_V	0
193	NULL	ind_V_per_token	0.00000
193	NULL	ind_V_per_sentence	0.00000
193	NULL	count_V_Wordform	0
193	NULL	ind_V_Wordform_per_token	0.00000
193	NULL	ind_V_Wordform_per_sentence	0.00000
193	NULL	count_G_Morphol_Wrong	3
193	NULL	ind_G_Morphol_Wrong_per_token	0.02586
193	NULL	ind_G_Morphol_Wrong_per_sentence	0.25000
193	NULL	count_G_Neg	0
193	NULL	ind_G_Neg_per_token	0.00000
193	NULL	ind_G_Neg_per_sentence	0.00000
193	NULL	count_V_semconn_at_word_fs	0
193	NULL	ind_V_semconn_at_word_fs_per_token	0.00000
193	NULL	ind_V_semconn_at_word_fs_per_sentence	0.00000
193	NULL	count_V_Sequence_lexgrammer_inc	0
193	NULL	ind_V_Sequence_lexgrammer_inc_per_token	0.00000
193	NULL	ind_V_Sequence_lexgrammer_inc_per_sentence	0.00000
193	NULL	count_H_Intellts	0
193	NULL	ind_H_Intellts_per_token	0.00000
193	NULL	ind_H_Intellts_per_sentence	0.00000
193	NULL	count_G_Art	0
193	NULL	ind_G_Art_per_token	0.00000
193	NULL	ind_G_Art_per_sentence	0.00000
193	NULL	count_G_Verb	1
193	NULL	ind_G_Verb_per_token	0.00862
193	NULL	ind_G_Verb_per_sentence	0.08333
193	NULL	count_G_Verb_main	0
193	NULL	ind_G_Verb_main_per_token	0.00000
193	NULL	ind_G_Verb_main_per_sentence	0.00000
193	NULL	count_G_Verb_compl	0
193	NULL	ind_G_Verb_compl_per_token	0.00000
193	NULL	ind_G_Verb_compl_per_sentence	0.00000
193	NULL	count_G_Prep	3
193	NULL	ind_G_Prep_per_token	0.02586
193	NULL	ind_G_Prep_per_sentence	0.25000
193	NULL	count_O_Capit	0
193	NULL	ind_O_Capit_per_token	0.00000
193	NULL	ind_O_Capit_per_sentence	0.00000
193	NULL	count_G_Pos	0
193	NULL	ind_G_Pos_per_token	0.00000
193	NULL	ind_G_Pos_per_sentence	0.00000
193	NULL	count_G_Clit	0
193	NULL	ind_G_Clit_per_token	0.00000
193	NULL	ind_G_Clit_per_sentence	0.00000
193	NULL	count_V_FS_form	0
193	NULL	ind_V_FS_form_per_token	0.00000
193	NULL	ind_V_FS_form_per_sentence	0.00000
193	NULL	count_G_Conj	0
193	NULL	ind_G_Conj_per_token	0.00000
193	NULL	ind_G_Conj_per_sentence	0.00000
192	NULL	count_C_Coh_txtstruct	4
192	NULL	ind_C_Coh_txtstruct_per_token	0.01493
